review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2DI1YAPI2JLST,1,49,64,N,N
R5R0C0RB9ZPCL,1,49,61,N,Y
R35WO9JZH6FSU9,5,104,113,N,Y
RBMUOSZ4A36Q,3,40,45,N,N
R3DOTJ9PGH1OZD,5,24,24,N,N
RBZJOQMHOXT1I,5,99,100,N,N
RSD2PET6LMPG8,4,94,96,N,Y
R25RSLCM3H0DLP,4,43,49,N,N
R3KM8NXW93KPN5,5,27,32,N,Y
R1BEPLA4VYGU8A,2,116,128,N,Y
R3NWBM6UA7BV51,5,20,24,N,N
R3PXPS2Z55VYFR,4,26,32,N,N
R2AFG7A0Q8GZY1,4,17,22,N,N
RKTFAPWARC4P2,5,234,242,N,Y
R2SE8U3I126INH,4,19,21,N,Y
R3IBH4Q60GO0K7,1,23,28,N,Y
R3IERPAH5WM6IW,1,15,23,N,Y
R3T6LOICM3PBCV,5,36,41,N,Y
R3OD0HL78NH72X,4,71,82,N,N
R1ALAZGX7JMJE7,5,101,107,N,N
R2XW5SBQ5VZAM6,4,342,373,N,N
R1RZFNGLM40HRT,3,38,46,N,N
R339BQJOH5V32I,5,51,54,N,N
R1P4H0S8MZH6I,5,21,22,N,N
RUBCL0UARGJ74,4,39,49,N,N
RLEGYBVL71YP0,5,114,116,N,Y
R3L61VGGY39CHL,2,23,34,N,N
R2QV27SZKGUWM5,1,20,22,N,Y
R74NHMTKJG0JS,1,50,53,N,Y
R32J2IPZFWIAPL,5,19,21,N,Y
R3VQJ1IIQ0VWCD,4,25,27,N,Y
R355Q1NBNWWKF9,5,19,22,N,N
R5P4CEMIJ15WB,5,91,98,N,N
R1F3CFV22Z0INA,4,20,22,N,Y
R3BUHWJRBTZZAA,3,18,22,N,N
R3BC5EAXTCJU0N,3,30,33,N,N
R2I4KAGCDXCKPC,4,30,36,N,Y
R26YD2C8J6PIT4,1,214,272,N,N
RCUYN48UC4XAC,4,22,23,N,N
R186NR5ORH9UTD,1,17,28,N,N
R2ZSSMJQR57CQ1,5,87,91,N,N
R2HOK2SORP7DEJ,5,110,111,N,Y
R2B0W87JC4YDUG,2,21,27,N,N
R3B5JM3U0PA3YL,1,78,91,N,Y
R3FG5AZSTEE4YF,1,53,61,N,Y
R253XTP1ZVINY5,4,65,73,N,N
R3DA4C8C0847EG,2,42,53,N,Y
R3RM2YHEQ3MWE5,5,144,172,N,N
R2KRTJVVIIHWZ9,3,128,136,N,Y
R3TPZF1784FO8E,5,49,89,N,Y
R2HJ7NBPDGN9O1,1,100,130,N,N
R2P669PQMHD1EE,3,48,49,N,N
R1IIZ1HCGU7NT2,4,17,21,N,N
RG65I7Y2D2FNR,5,55,59,N,N
R1SB67GDEYTGBF,4,52,55,N,N
R135R0OXHQN01C,1,24,35,N,N
R2AXREY1LU5190,5,63,67,N,N
R3792L5NES0NV2,2,50,62,N,N
RA0NDMVOUCO0B,1,24,26,N,Y
R3BJFDXADXZJQP,5,49,52,N,N
R1LYV8JGR6ISCA,1,26,32,N,N
R1RRXZR62Z3AEZ,4,18,21,N,N
R3B8SE37PPQZA3,5,138,148,N,N
RJZBCEM2JYHL4,3,55,101,N,N
R34XFGXWP0U6B3,1,19,21,N,Y
R2ZLLWQ1K0OOXY,1,15,28,N,Y
R1ZZE3C1NG76A,4,24,25,N,N
R3FXSVM4X86RJK,4,23,26,N,N
RA7J4ID9TIDQC,3,17,21,N,N
R113WHOQ2PFYD2,5,18,21,N,N
RZ5UYR0DFVPFF,1,12,21,N,N
R3Z2BYPSN3MPE,4,96,100,N,N
R90FJ3YZYKD5X,1,23,24,N,N
R2XG8Y34EQPPBY,5,34,34,N,Y
RHLVGCRJ5DUXK,1,11,22,N,Y
R3B02SCEDWQT9C,5,37,38,N,Y
ROQMO9Q6M5V9P,3,32,33,N,N
R1WVU0M8C1D760,1,105,130,N,N
R2S57ZS6FY55KC,3,29,40,N,N
R3C1E2WSK4KR96,5,26,32,N,N
R33MR8YCC0AAP,5,44,48,N,Y
R1HAVPOBYV9J0W,1,29,51,N,N
R21GXME88ZI8HT,1,12,21,N,N
R1M3O6O1TCKFIB,5,21,26,N,Y
R6FR35ENMB5YE,1,32,36,N,N
R3Q77QFEU4TMID,5,50,55,N,N
RVTH1TKFOHTBJ,1,96,134,N,N
R10OT860SGGAXP,1,34,40,N,N
R3FD7P7T5WZ862,5,30,35,N,Y
R1F1XAU33GYD9J,2,20,31,N,Y
R3PTSKKT5UVSHN,5,54,55,N,N
R2CN46MQE6VOTC,4,43,51,N,N
R233H468NK7ZM2,4,22,22,N,N
R1I823WYRTNKJA,1,15,22,N,N
R33Q5WVGBYJ2HM,5,78,90,N,Y
R12EQVDZWX57V7,1,12,23,N,N
R2ETHPN8J16JLM,5,45,48,N,Y
R3O26L2YISDRKN,5,69,71,N,Y
RH4XTWB3SXVXN,1,16,21,N,Y
R1GRUO07ESOS6M,5,35,41,N,Y
R7D1EPB1UELSF,5,35,40,N,N
R3SNN7SXI5IPK4,4,51,56,N,N
R1A4N52IHL9KK0,1,17,32,N,N
R2Z9DOBPBAT138,5,196,201,N,N
R2ABEHFWML9QLL,1,23,30,N,N
R1CFBIKF85RIMA,3,49,61,N,N
R18AX0F6X6KDIA,3,22,26,N,N
RS505OKE0NM7W,1,29,42,N,N
R1Z6OVYVSPXRV1,1,26,48,N,N
R39498QNENB7RD,5,23,23,N,Y
R2WK25MQ8V2W1O,4,62,62,N,Y
R216X8F9FQ8VR3,5,20,23,N,N
R24Q27AWI9UNL5,1,28,46,N,Y
RZKU2QWVAXZ25,5,19,21,N,N
R1GYW7266YCXST,5,113,128,N,Y
RX3JBETWKV3XT,1,25,37,N,N
R1LR3JPMA8Z1EH,3,45,49,N,N
RA4MF3IZ967C2,1,20,36,N,N
R24UFU7NNJ3WD,2,17,29,N,N
R3EKTGD8C4E127,5,25,26,N,Y
R36654S2P1BZND,5,35,38,N,Y
R3LNX09995N31F,4,22,23,N,Y
R2P4XCL9FUJQM,1,27,31,N,N
R1M9XKJNL7XP0G,5,19,26,N,Y
R1FSE6VNQJKAQG,4,24,29,N,N
R1N6PBM3IQNOJP,4,34,41,N,N
RKWJ2BOO76WIQ,1,55,64,N,N
R3THTZGW6YKZXE,5,104,105,N,Y
RSY46RTK382U,5,23,30,N,Y
RCIVYXRA0WS5G,5,53,68,N,Y
R5JD0B5HIGRE3,2,126,142,N,N
R3QI8GOEXPU1TO,5,285,340,N,N
R290DYQBW6S01M,1,80,91,N,N
R1S7ERY7SMLPV6,5,22,24,N,N
R1D01ZXJ63YQDW,2,18,23,N,N
R1FGQ01NOL069W,4,18,21,N,N
R1LL8Z4BLIHZPM,4,97,120,N,N
RY2TW542UAD0T,4,16,23,N,Y
R2110MGC9WF2Z4,5,132,168,N,N
R4LMAH4JC0IPQ,5,99,103,N,N
R1UFR9386PH61H,5,41,43,N,Y
R1ZO6X8GQV89D1,5,43,50,N,Y
R1EDSMN51UZXS1,4,20,27,N,N
RP7PHM74D96LN,5,65,75,N,N
RI9LCV2J1SHQ0,5,18,27,N,N
R1FV0LQM4FFYPG,5,85,90,N,N
R2BRQ6GKX26E21,3,34,44,N,N
R3SW2YNTY91CLQ,4,35,38,N,N
R7MCXOOW70SWN,4,18,25,N,N
R9EV3L07W7DZC,1,29,36,N,N
R1APAGNMNKT1VI,4,99,100,N,Y
R1MYAN2EBXQ3E3,2,25,43,N,N
RYSZ6JNJCPJMX,4,186,194,N,N
R328W94PXWSZ16,4,31,36,N,Y
RU9I2NTDYWLK7,5,149,159,N,Y
R2PLKAMMGOLWGR,1,19,30,N,N
R3KUE4ZQJCK5I6,4,122,130,N,N
R15SR8I6KUVMDP,4,20,24,N,Y
RRUAJMIA3LWMF,5,20,24,N,N
RX56OIYFXD7UV,1,26,26,N,N
R1S4Z7BJPD4GBR,5,25,25,N,Y
REZU4IJOGVQ7N,3,39,42,N,N
R9E59FPSXTJ1J,4,24,27,N,N
R1J3HYFP0X3XG0,4,58,62,N,N
R1QOWA2WLB9S4,5,20,21,N,Y
R28KNI5J0QTOSC,1,15,22,N,Y
R1Y20M5NVCB574,1,26,31,N,N
R1ADLMFZZPJIGY,2,2211,2391,N,N
R1R607G2V4SDJY,3,119,135,N,Y
R3JQFJWBXL0MML,1,24,28,N,N
R3LI3OKQ7GEGNT,4,33,36,N,Y
R2DVEOHZW073DR,3,11,22,N,N
R1SZ95YIFDP0CX,5,33,37,N,N
RRR6PCB8ZQK0A,1,15,22,N,N
RQ5KDYJY8SBI3,1,18,29,N,N
R271DKKD2E321E,1,14,23,N,N
R1YHRLU3SQS1YW,5,41,42,N,Y
R3KFMRNGWGEJ6W,1,14,27,N,Y
ROUG4HSKTXT72,5,76,94,N,N
R1W9XKAO0T5RDJ,1,44,51,N,N
R2ZPF8QPWTNYA0,5,89,95,N,Y
RIM2A8HE20UI9,3,21,34,N,N
R37L0QHAX14TD0,5,96,105,N,N
R26HTWPPW5ERAN,5,70,78,N,N
RC7UIGMQVK9F6,2,48,55,N,N
R127C26184DSPI,2,45,62,N,N
RK25F8ENVK608,1,29,36,N,N
R3TC4YM05OL2SL,5,27,28,N,Y
R2M3F6PR2G7REU,5,12,21,N,Y
R3C3M4LSFXQ4I,5,123,147,N,N
R3HWFHC6V0X46E,5,36,38,N,N
R1MEU536LDOI15,3,14,23,N,Y
R1IBQ7MIOHIXT8,2,77,102,N,Y
R34XF7S3YH71D5,5,21,30,N,N
R3384WZ1AHQG67,1,21,24,N,N
R2OZUBK4TW8RA,1,24,34,N,N
R50LGIMVXE1MB,4,24,29,N,N
R1IZBLDKY6SU11,3,86,103,N,Y
R1FVQEPZG2PJLE,1,47,69,N,N
RSK7XGVH29G2Z,3,66,87,N,N
R2835K2JNOLU69,2,19,30,N,Y
R1MDN3UHT7MGFD,5,21,23,N,N
R1F7M5GIGKLX85,4,21,22,N,Y
R3QSMU0DK7V3GO,2,19,21,N,N
RLH3KLSDY4RHU,3,254,277,N,Y
R168GRL9SAIABL,5,51,73,N,N
R1ZX0EXBZT43KC,5,163,169,N,Y
R2WNTHK1V4TJ9W,1,20,24,N,Y
REOBIWCDR9TRM,3,97,106,N,Y
R29Z8A2C0OZMQ7,1,24,25,N,Y
R1T9O2XDVIVVXS,4,20,22,N,N
R37PACS0C103O5,3,29,41,N,Y
R2GTIDJI61ICFJ,3,19,30,N,N
RJR6YJB61E41X,1,68,122,N,N
R1BAW5053OS3UJ,2,18,27,N,N
R7UZNXUM9CG08,5,13,21,N,N
R2CF5ZO3U86P9Q,3,37,40,N,N
R3W4A4WTLC4056,1,23,24,N,Y
R3QLSBDZJH361N,5,15,24,N,N
R3PCA6RGYCGX0R,1,18,22,N,Y
R34IST2IPCYWBO,4,28,44,N,N
R2D9CK3IOHMWNZ,5,37,38,N,Y
R1LUKG1I7NOC1P,3,15,21,N,N
R15RG5JFGIHN6J,2,23,23,N,N
R221IG5GSCN7ED,1,17,30,N,N
R2DX614C397KM,2,116,165,N,N
R15U5MS5UB2SCP,5,35,37,N,N
R3K5D4J2Y7XLQY,1,35,58,N,N
R33GPVISU9Y7X5,1,36,40,N,N
R19MBQT824D837,1,16,27,N,Y
R33B7BP6KMHZJH,1,17,22,N,N
R2P9BINT99WQVL,1,14,22,N,N
R2ZFQ0Q1U9JTPZ,5,16,22,N,Y
R68DZRNWSJZOR,4,24,27,N,N
RPIV732OL7L1C,4,27,34,N,N
R26M34CY9JHRBA,3,19,22,N,Y
R1M5EX3MVPC48Z,5,34,37,N,Y
R2QYHTXXGQTBYR,4,22,24,N,Y
R2BGUKNINJPIG4,1,120,144,N,N
R2N201F425GDHX,2,42,44,N,N
R3AQZZO0XT2L4M,3,13,25,N,Y
R1NZHYM9PU82DT,3,28,29,N,N
R12GEYFG30EP29,1,29,32,N,Y
RTHMLWJ1MM0TZ,5,31,33,N,N
R3JNEVBQSV99HO,1,255,305,N,Y
R1Y6L39DZL0HEY,2,17,28,N,Y
R11FY66SM1J0C6,4,41,42,N,N
RDE7REMN1Q84O,3,76,78,N,N
R2KCVH73UUMNMR,1,33,34,N,N
R2S6VRQ73IOUQS,1,22,25,N,N
R1Z4Z164IDXGP2,5,53,53,N,Y
R1S1ETBUFUXM8U,4,63,68,N,N
R1PIOG06QSOLFH,1,57,67,N,Y
R2VGH7PEOK1F16,1,21,23,N,Y
R2I6OFIXB12QF1,1,109,137,N,Y
RVONBOVX1RY0B,5,17,25,N,N
R1UEO63GBAGF78,2,23,27,N,N
R36ME51M142H6E,1,23,28,N,Y
R1BAIACE0DHARG,1,19,22,N,N
R1H5LW1ZFOS63D,2,27,30,N,N
R334IUU34Q7CQN,1,29,34,N,N
R33OHICTQ2AQPF,1,27,33,N,Y
RYX067O355V71,1,21,24,N,Y
R27XO7SQ9JJV8,4,36,39,N,N
R1D66FE6KK7SA3,5,21,29,N,Y
R1UZ489QDJ8KH4,4,28,35,N,Y
R2P8HLOH8AWOFD,4,26,30,N,N
R2ZU0H3H4JR5NF,3,386,389,N,N
R3D06OZNRD07M4,1,48,57,N,Y
R2S1NAT8J4MSJ6,4,117,123,N,N
R1LY8C4BR84NDJ,2,40,42,N,Y
R14I2W48XKKHN3,1,21,24,N,N
R15BZHGHQLJXIK,4,89,98,N,N
R2LF7Z2SJHCQU6,1,37,42,N,Y
R11CYXFFDKI0XM,5,51,60,N,Y
R2DAVXXBENNUUY,1,58,68,N,N
R3PPM6H3421JCF,1,49,57,N,Y
R1YP2I8YL78JN1,5,19,22,N,Y
R33476EACJGP5R,5,18,21,N,Y
R10NMYAN8HL94E,5,58,59,N,N
R2NWT586IT08V,1,21,24,N,N
R20ULO7AA1BGAI,5,85,90,N,Y
R1W3OENZSHKMVR,1,16,30,N,N
R2W5GEPTZOAG65,5,27,32,N,N
R221WX6MAASDEY,5,55,69,N,Y
R1DLBZ8N6O8A8A,5,111,123,N,N
R2QRXMB8JR2JK4,2,33,36,N,N
R2JUSDQ8Q81P4O,5,88,100,N,N
RKCMBH7AZW4N7,3,24,24,N,N
R29PLZXK88ADPN,5,39,56,N,N
R38NH3IMTY90BI,4,61,72,N,N
R1PRY22CUSWZFB,1,21,25,N,N
REBKXNKX2NIQG,5,63,75,N,N
R2L6ENQDIBMOKE,1,41,49,N,N
R19PRIYBCV3QIU,5,21,27,N,Y
RT0RLL49RMTJZ,5,20,24,N,Y
R3GBI2493ML9ZI,3,16,29,N,N
R12GZ8RN95P8R,2,51,57,N,Y
RPU85466O6NV3,5,80,85,N,N
R1WLOUYBKAX31T,5,37,42,N,Y
R1I80ABSCBGUES,1,46,58,N,N
R3NKI0KG006K9E,1,31,36,N,N
R2CVSSE8766SA0,5,110,118,N,Y
RPDPW5BDWTRP5,1,57,68,N,N
R2YTIY2ASG0KLV,5,448,457,N,N
R25ZNROC8OXXEZ,5,76,82,N,Y
R17S9HSHX2UY40,4,21,23,N,Y
R1AEXPODDF23J3,5,35,36,N,Y
RNMMOLV1XEA5Z,5,35,35,N,Y
R35JJC8WJF0QTW,5,16,29,N,N
RMD1IJ6A9I6K1,1,24,24,N,Y
R1XHBNAQS025P2,4,45,47,N,Y
R270OT950D0I7O,4,23,27,N,Y
R21PCU3BTMFR6U,4,68,70,N,N
R1YPFHWJT4VVMN,1,34,49,N,Y
RZX2K6RFG1W2F,1,17,21,N,Y
RG62O4U6RGZGF,2,16,27,N,N
R1G2NHPRU23V84,2,96,118,N,N
R3JD0W9R5ID9ZT,1,20,24,N,N
RRUJNGCE9ZMWC,3,20,22,N,Y
R26BIDC8ZW7ZYY,3,27,32,N,N
R16DV4NEHM4SRF,1,13,21,N,N
R26Z614SF62MTO,1,162,196,N,Y
RCULZ03EH99UM,5,37,38,N,Y
R3LXV2FZ9IKZOT,1,22,22,N,Y
RAO31IPNOV4JY,5,24,24,N,Y
R2ADCFDS14DCCZ,5,24,28,N,N
RG6BNS1FZURDE,1,23,30,N,Y
R309K8862SK9K5,5,56,56,N,Y
R2HX9MRUYQKZOS,5,23,23,N,N
RELP599M2UDJK,1,29,42,N,N
R3IFR68IE5OQOL,1,23,23,N,N
R1L437CX4GCJS,2,15,22,N,N
RINNUQDE88Z0U,1,19,28,N,N
R1UR3B1U0383IW,1,18,25,N,N
R1CQD4RDJVLUIP,3,20,27,N,Y
R3M4GW7MH4UXB8,5,23,24,N,Y
R1UALDWDU9S4XU,1,173,211,N,Y
R2Q151V1KOKR0,3,116,140,N,Y
R1S4N7R242JCCF,5,47,48,N,Y
R37PYLLP9GV7HM,3,19,26,N,N
RBA64T7O5VN9G,3,21,25,N,Y
R3O4A2ERRMY6CJ,2,61,67,N,N
RTHT18OB4IFPJ,2,14,22,N,Y
RB27F530JW5P9,2,20,25,N,Y
R2957WSM6WDI8O,5,45,49,N,N
R2VA9TC0WH6UO3,4,72,77,N,N
RGV0M0GWLRR97,3,30,37,N,Y
ROVWLW11XFV4R,5,30,34,N,Y
R2S09L1S3JOK7O,1,22,27,N,N
R3ERWVXDRHNNLL,3,62,73,N,Y
R1SZKFV21XP46L,3,31,37,N,N
R290H99XZKT5E0,4,91,96,N,N
R281T3HYLPC8RQ,5,143,167,N,N
R5GG35CP9HFWH,4,57,61,N,N
RTK8J7XVU9W59,2,16,24,N,N
R26LDTFCAB3499,3,37,45,N,Y
RHVPAV30FJIM3,2,19,23,N,Y
R29Q2R4E7BVHKI,5,36,37,N,Y
R2D6YZ6XAC14XL,5,27,27,N,N
R1EVYLTVLC60T7,1,21,25,N,Y
RYM434PJ7ZURO,1,14,21,N,N
R15NRF0WUT77SQ,4,44,48,N,Y
R36VUOCQXVYAK,2,46,57,N,N
R2XKH3IT5TJ14M,4,75,77,N,N
RY581HITEC587,1,37,42,N,N
RS6CW14OJ7U2A,4,47,53,N,N
R3C6SZ3U0Z5CD,1,31,39,N,Y
RM3T4YI0WD9F9,4,376,408,N,Y
R1BC7DXO642KPE,5,19,23,N,N
R276XC2JA942V,2,27,27,N,N
R3HELRH4G8WWWT,5,14,28,N,N
R20NUEXUHPDUJY,5,59,63,N,Y
R1V2EJ13WKUS7A,1,22,30,N,N
R14N0POR12B9XU,1,227,275,N,N
R3IG709ZHXXKCA,5,18,26,N,Y
R3ITUHGHK39J8U,5,69,71,N,Y
R3BIHNAKGRAM2B,1,30,38,N,Y
R1OEHPGHJT9MC0,1,98,117,N,N
R79KQEW5OOIH5,5,23,25,N,N
R10S95I009750U,4,20,22,N,N
R3QBYIY1DIUYDR,2,95,111,N,Y
R2B0V357Y5O6KU,5,45,49,N,N
R65RJQU6I7N30,5,29,32,N,Y
R1NH3VJ4IQPZ5W,1,26,34,N,N
R9Y9IKJBSSMQL,1,75,92,N,N
R2PX29T1TZR5VX,2,92,115,N,Y
R164SSC6SQ997L,2,181,213,N,N
R15WTR59WY2765,2,28,30,N,N
R3M3Y825P1T56Z,2,20,26,N,N
R3FG3CYFFSPHD2,1,45,58,N,Y
R2JZDCCO375ZUT,3,16,23,N,Y
R2VIQRJH68PUJS,1,22,22,N,Y
R1Z0B8IAFX5V2X,1,16,23,N,N
RB46I8M92NTOU,3,88,105,N,N
R2GXH10XLNIVCL,4,26,33,N,Y
RD9URY9MFDGGY,2,26,31,N,Y
R13U5RVV8TTXMQ,2,18,22,N,N
R3RX8SZDVXB7OA,3,758,821,N,N
R237K7KLK1IG1M,5,20,23,N,Y
R2DMOY3HMJP4JA,4,26,26,N,Y
R2251T1DG1TGJ,1,39,50,N,Y
R15ENWS4EDIWUS,5,44,48,N,N
R1DJQCF1NS0G4L,1,33,43,N,Y
R2P32MPUEYIM9R,1,28,29,N,Y
R1CQ5E8S2QDP0T,1,12,23,N,Y
R3D1FHPGHO72Q4,1,12,21,N,N
R1KXQWRV9126F8,1,26,33,N,Y
R1USH6HRH0HKUE,1,150,186,N,Y
R2T02MGZONCCVP,2,16,22,N,Y
R4AEETNSQPJ8,5,27,32,N,N
R1ECEAD1D72GZD,1,57,70,N,N
R3PLGKWXKNN5ZX,1,21,27,N,N
RVVRORK546EMF,5,173,178,N,N
R22KOZP0X6R8CV,1,26,35,N,N
R2CK7EJYB7ILUN,1,273,332,N,Y
R3UC0QPVQ5WJXT,2,17,21,N,Y
R32Y5ZIWEQGE9P,1,23,35,N,N
R3MGQVWQ4D7TZT,2,17,23,N,Y
R1NTD3FAW9PN0A,5,18,21,N,Y
R3JAQPWS54P0RC,1,20,28,N,Y
RWTTK8G3YASB0,1,17,22,N,N
R3IFTPQAMPFDEC,1,42,55,N,N
RC3JZHXBVMHXK,1,26,27,N,Y
R2UEMNFTB8NZHE,1,46,69,N,Y
R23MV9UQIDRELI,5,41,58,N,N
R2CETLML76Z60V,4,19,27,N,N
RHI6AYSJBYHH8,1,28,38,N,Y
R2TZOSGQOWZ896,1,15,27,N,N
R2VRHKB7KW9LF2,5,21,25,N,N
R2VCN57JNUDSPC,1,17,21,N,Y
R38VDHI016EWCR,2,13,21,N,N
R106565022LJKZ,1,30,44,N,N
RXGS7S7AYIRU0,1,18,35,N,N
R2Y0OJDD7ESIFS,1,28,41,N,Y
RJVEEICDBKSGK,4,17,29,N,Y
R2SZE1GXOS90SX,1,31,48,N,Y
R26N5BG1XFWH1E,5,145,156,N,Y
R1PGHOSVN2X8MZ,3,158,193,N,Y
R2PMLQ4JKXTEHF,5,64,75,N,N
R3S9DVQ8V7WXUZ,4,22,28,N,Y
R2OFXPEF80MMTS,5,943,963,N,N
R1TCRXZSXX33H6,5,26,28,N,Y
RBMGBCNIZ525Y,3,21,22,N,N
R2VGCHN1UIYA2L,5,146,151,N,N
R2DX5330FM6UUX,1,30,33,N,Y
R23BQSV5JK7P2V,5,116,121,N,Y
R25I156XB7D749,1,28,39,N,Y
R15XM013PG14D5,1,26,45,N,N
R3MJGR9JV41NZ6,2,16,27,N,Y
R3VQV3Q02RJPUE,2,26,36,N,N
R1R7BXDCIKPA3L,5,47,53,N,N
RD8O923Z0ENUJ,1,31,50,N,N
RULMNM9TBW650,5,35,38,N,Y
R2K8IIF2Y64EHK,2,16,21,N,Y
R24KRVKTO46FHO,1,20,30,N,Y
R1YN1FR25IK4LX,1,20,39,N,N
R2W1QLTAX4DW8J,3,18,24,N,Y
R1Q3XH3FMBVO0A,4,13,23,N,N
R2FW41U85TKCV9,4,16,32,N,Y
R126KV4782S45R,5,112,163,N,N
RGZ9YY6DD1WD5,2,16,24,N,N
R2HTI47UGUDOD5,5,124,130,N,Y
R1EJ3AD87AORFJ,4,34,37,N,Y
R2WCGNK6TVDPYP,4,589,693,N,N
R3UGGGCP9T0CC6,1,83,164,N,N
R1481ZNMELWN2R,3,14,24,N,N
R2GXBJMALSLLCQ,2,18,31,N,Y
R1ZBRTTDXESFCG,4,18,32,N,N
R18OZMWIMM15UH,5,25,40,N,N
R2IQ26U6ZH7F0K,4,60,82,N,N
R1YSW2E0WGV6W8,2,15,25,N,N
R3I64CG26F43GX,5,133,168,N,N
R16X722X76DURC,1,111,207,N,N
R1XF5MCK2IZR09,5,54,62,N,N
R20HH9GYTG0N1T,3,23,33,N,Y
RF22A1ZLCT24X,1,15,21,N,N
R12O3ME241W6LZ,5,20,22,N,Y
R9PYS8MRC3074,5,60,71,N,Y
R1RACFLGPBSIX5,1,38,53,N,N
R3FPN24FT9YMB9,5,22,25,N,N
R3OIDQG5ZY7TVM,5,25,28,N,Y
R3BOOT6YQ8G4ZY,5,22,23,N,Y
R3B1KYA1LGT9H3,5,38,43,N,N
RFDR6JHSZKEW4,1,30,36,N,N
RYGO9749JRAWY,4,34,37,N,N
R1GDWDMLQHMHR2,4,18,22,N,N
R3AUUOJQ2Z0A5I,1,16,22,N,Y
R3BI6YFX2EX76U,5,46,52,N,N
REGNJWSDQG2JO,3,54,64,N,N
RVZTJVYLDD3LI,5,22,26,N,N
R2SIG39JCKZ6DN,5,67,76,N,Y
R3DU34K0YWXSQX,5,17,21,N,N
R1C25TPE9CG3D6,1,17,25,N,Y
RI8PGLL7MEUOY,5,21,25,N,N
RGWS5NS4Y7LES,3,294,332,N,Y
R294FM4VLPZPKU,5,21,22,N,Y
R34NY0UFKOJV9,5,26,27,N,Y
R1LFUPSDGVSPV9,2,20,33,N,N
R2IIU8UFHVMCAN,3,13,22,N,Y
R24LN0X9MYUDNF,1,21,23,N,Y
RNBPKMDSYAZEW,4,38,40,N,N
RRBOHJPYVVHSU,4,437,446,N,N
RWHNUY47ZKXOW,5,16,21,N,Y
RMVG6HVMNFM59,1,12,21,N,N
R2GCSEAXXJ769T,4,222,230,N,Y
R1ER2QLG8SN6T5,5,50,59,N,N
R13G6P8NURZ6CW,5,20,22,N,Y
R1787O35LPUIQ4,4,328,333,N,Y
RTQD86P2BNDOC,5,495,514,N,Y
R2XGUWHWWW1FLR,3,19,28,N,N
R18UHN3O1TCV0C,5,19,23,N,N
R16VTSALB0BDFW,5,500,515,N,Y
R2ZETXEA6H4N5U,5,98,102,N,N
R2YCLNNMVCBMV9,1,41,61,N,N
R35THH9Z69CJAR,5,30,37,N,Y
R292GWZKPCHU0S,5,163,187,N,Y
R20I6L79H61A2F,4,72,74,N,N
R2DHY40X9FG5IY,5,24,28,N,Y
RLY2B0JV0OI1O,5,56,65,N,N
R1HT9U7JS8NY7P,5,164,204,N,N
ROX93M2HE1F50,4,44,57,N,N
R2MMF066UFOQWZ,5,88,108,N,N
R329HZR6OJQWHF,2,308,398,N,Y
R2P9KWSE7MN6TU,5,25,27,N,Y
RPUUQ75YVKNTL,5,86,90,N,Y
RJ0VW69VICH34,3,33,34,N,N
R2RBIXRQ7PWXRQ,5,21,24,N,N
R2MVBHTIHTJC9H,4,24,28,N,N
R2ZZVJLIR43LI0,5,64,69,N,Y
R157ERE5E9FMV3,5,260,264,N,N
R3N8RFIHNIV8CO,5,63,69,N,Y
R1K24Y18F7GVM0,5,19,21,N,Y
RHQI93UJJDMQ5,5,40,45,N,Y
R16DRCAZ9MQUMA,1,32,47,N,N
RA3GSBVYEKF9R,1,25,29,N,N
R21AYNN1B49GOW,3,51,54,N,N
R1NFAUCCBNOI8X,5,17,24,N,N
R1TZF8CHWQ7Z46,5,47,50,N,N
R19XW9WAZBONT0,5,33,49,N,Y
R20EDEL3QH9GIR,3,25,47,N,N
R311GURCTBUIWC,1,21,35,N,N
R1Q1634GK20KB8,5,258,333,N,N
REAIQ1HPFS0CQ,5,32,36,N,Y
R2M9JA8DOJXVSV,5,71,76,N,Y
R3F7OP5K5BWU2T,1,18,27,N,Y
R2G5JLOR3E4MZM,5,141,172,N,N
R3KZW6LKCA704R,5,22,23,N,N
RPDEMMU9CQ3XQ,5,20,25,N,N
R1F5OIKVNIQ7FJ,4,31,33,N,Y
R1GPG7CO88VBBK,3,48,70,N,N
R1NAUS9CEIBN07,4,31,31,N,Y
R1BWGHGUXWBT2N,1,268,378,N,N
RPXP7YSBDD6WF,4,49,49,N,N
R2C4VYRZDKF5F7,5,58,58,N,Y
R38QIFEWY4IGZD,1,18,22,N,N
R4H9SP1NWN36I,3,183,189,N,N
R3NZ9INFIZLS34,5,20,24,N,N
R1543PKOBBV09,1,13,22,N,Y
R2U8MBG1O68OYL,2,37,44,N,N
RD5OUA6J1W8PV,3,39,42,N,N
R3KRR3MOQPB85M,4,45,57,N,Y
R3IZX0UFU8TQI0,5,20,22,N,Y
R3KN7C0HC7IN94,5,32,33,N,Y
R1UZNP55ODFDZ7,5,32,32,N,Y
R15N93FAE62561,2,68,73,N,Y
R3BOI7QACDIBT4,5,28,34,N,Y
R3BXPKAEHR0MY9,1,77,91,N,N
R3BQNOE426GS3E,1,32,47,N,N
R2IUN8ERW38XO7,5,31,35,N,N
R26FBTXGLG9X52,5,38,38,N,N
R1C8LMYI3I9SWT,5,111,113,N,N
R3MZSMXTBJ4D8M,2,12,21,N,Y
